id,name,price,quantity,discount,priority,productType,type,imageUrl,description,createdAt,updatedAt,code,stock
cme0i0pog003vvw44secb7ns2,SULFATO MAGNESIO X 100 GRS (SAL DE EPSON),3057,100 grs,No,1,Ingrediente,Ingrediente,https://res.cloudinary.com/drh0qrube/image/upload/v1760558620/Sulfato-de-Magnesio_-Sal-de-Epson-100gr-_ky0yta.jpg,"Sal utilizada para el tratamiento del Agua. Ayuda a disminuir el Ph del macerado. Se considera además como un nutriente muy importante para la levadura, otorgando a su vez amargor a nuestra Cerveza.",2025-08-06 21:47:09.185,2026-01-05 22:43:14.99,554,4
cme0i53rf003wvw44jqgrznkp,TAPA DE GOMA PARA FERMENTADORES DE 20 LITROS,2912,1,No,1,Insumo,Elemento,https://res.cloudinary.com/dx5i98ab2/image/upload/v1761157809/Tapa-de-Goma-para-Fermentadores.-Alto4cm_-Cabeza6.1cm_-Punta5.5cm-_r5k7v8.jpg,Tapa de Goma para Fermentadores de 20 Litros. Estos fermentadores son similares a los botellones de agua de 20 litros.,2025-08-06 21:50:34.06,2026-01-05 22:43:15.495,727,20
cme0i6euj003xvw44gsf1uqw4,TAPADORA A MARTILLO ITALIANA,17219,1,No,1,Insumo,Elemento,no-imagen,Tapadora Italiana manual de muy buena relación costo / beneficio e ideal para quienes comienzan a embotellar sus primeros litros de Cerveza.,2025-08-06 21:51:35.083,2026-01-05 22:43:16.504,561,1
cme0i99fq003yvw44hu2ktw8j,TAPADORA DE MANO IT MODELO KELLY - NARANJA,48954,1,No,1,Insumo,Elemento,https://res.cloudinary.com/drh0qrube/image/upload/v1760558620/Tapadora-de-Mano-Modelo-Kelly-26-mm-_rggydu.jpg,Tapadora de mano italiana de alta calidad en color naranja.,2025-08-06 21:53:48.039,2026-01-05 22:43:17.013,562,5
cme0iaupx003zvw4494hpznwj,TAPADORA DE PIE ITALIANA MANDRIL 26 - ROJA,204126,1,No,1,Insumo,Elemento,https://res.cloudinary.com/drh0qrube/image/upload/v1760558619/Tapadora-de-Pie-Italiana-26-mm-_zhxmy4.jpg,"Tapadora de Pie de origen Italiano para tapas corona, con expulsor de botellas y regulable en altura para usar con distintas medidas: Botellas de 300cc, 500cc, 750cc,1litro, etc.",2025-08-06 21:55:02.277,2026-01-05 22:43:17.516,567,2
cme0icj250040vw44f273zz4u,TAPAS CORONA IMPRESAS AMARILLAS X 100 UNI.,10341,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 21:56:20.478,2026-01-05 22:43:18.188,576,0
cme0idqd00041vw447g5z2r0m,TAPAS CORONA IMPRESAS NARANJA X 100 UNIDADES,10341,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 21:57:16.597,2026-01-05 22:43:18.69,578,0
cme0if8y40042vw44e3dhpq9s,TAPAS CORONA IMPRESAS NEGRAS X 100 UNIDADES,10341,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 21:58:27.34,2026-01-05 22:43:19.192,579,0
cme0igj4f0043vw4444uzmjdz,TAPAS CORONA IMPRESAS ROJAS X 100 UNIDADES,10341,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 21:59:27.183,2026-01-05 22:43:19.693,581,0
cme0ihoi00044vw44zeqzhykb,TAPAS CORONA IMPRESAS VERDES X 100 UNIDADES,10341,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 22:00:20.809,2026-01-05 22:43:20.195,583,3
cme0iizos0045vw44lr8ll5jt,TAPAS CORONA LISAS AZUL X 100 UNIDADES,10341,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 22:01:21.964,2026-01-05 22:43:20.697,586,13
cme0ika0v0046vw44hmziir81,TAPAS CORONA LISAS DORADAS X 100 UNIDADES,10341,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 22:02:22.016,2026-01-05 22:43:21.198,588,5
cme0iojs90048vw444wmwbo93,TAPAS CORONA LISAS ROJA X 100 UNIDADES,10341,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 22:05:41.289,2026-01-05 22:43:22.206,592,162
cme0it88n0049vw44gpks05nd,TAPAS PLÁSTICAS NEGRAS,100,1,No,0,Insumo,Envase,no-imagen,Tapas plásticas a rosca para utilizar en botellas de un litro y de medio litro. De color negro.,2025-08-06 22:09:19.607,2026-01-05 22:43:22.71,748,0
cme0iup5q004avw44uksuw0pw,TAPON DE GOMA CONICO CHICO,1424,1,No,0,Insumo,Envase,https://res.cloudinary.com/dx5i98ab2/image/upload/v1761157811/Tap%C3%B3n-de-Goma-C%C3%B3nico-grande.-Alto2.5cm_-cabeza2.5cm_-punta2cm-_banel2.jpg,"Tapón cónico de goma chico, con orificio, utilizado para instalar una Trampa de Aire o Airlock en algún recipiente.",2025-08-06 22:10:28.191,2026-01-05 22:43:23.213,594,17
cme0iw2e6004bvw44rrsoj26u,TAPON DE GOMA CONICO GRANDE 45MM,4500,1,No,0,Insumo,Envase,https://res.cloudinary.com/dx5i98ab2/image/upload/v1761157811/Tap%C3%B3n-de-Goma-C%C3%B3nico-grande.-Alto4cm_-cabeza5cm_-punta3.3cm_fa5jk3.jpg,Tapón cónico de goma grande utilizado para instalar una Trampa de Aire o Airlock en algún recipiente.,2025-08-06 22:11:31.998,2026-01-05 22:43:23.715,595,18
cme0iz5zp004cvw449718dgdj,"TUBO CO2 ALUMINIO 2,5LB (1,1KG)",134596,1,No,0,Insumo,Elemento,no-imagen,"Nuevo de fabrica. Material Alumino. Capacidad 2.5 lb (0,9 kg). Tamaño: Alto 37 cm - Diametro 11 cm.",2025-08-06 22:13:56.629,2026-01-05 22:43:27.731,763,1
cme0j0d19004dvw44457gp6or,VOSS KVEIK,7925,1,No,9,Ingrediente,Levadura,https://res.cloudinary.com/drh0qrube/image/upload/v1754773080/levadura_voss_mntsin.png,"Levadura seca de fermentación tipo Ale, ideal para elaborar cervezas bien lupuladas al estilo americano. De origen de las granjas de la region de Voss, en Noruega, esta levadura soporta fermentaciones en altas temperaturas Atenuación de media a alta. Floculación muy alta. Rango de Fermentación de 25°c a 40°c. Tolerancia al Alcohol hasta 12% ABV.",2025-08-06 22:14:52.413,2025-12-16 01:10:08.889,774,0
cme0j1yfy004evw44gsxmef3y,WHIRFLOC G - GRANULADO X 100 GRS,25392,100 grs,No,0,Ingrediente,Ingrediente,no-imagen,"Clarificante granulado para cerveza. Presentación de 100 grs. Su agregado incrementa la coagulación de proteínas y asegura la formación de un turbio caliente compacto, lo que llevará a obtener un mosto más claro. Se agrega al mosto caliente.",2025-08-06 22:16:06.815,2025-09-30 19:34:47.468,626,0
cmg6zgvur0000vw34zg0mcich,CERVEZA DE PRUEBA,1,1,No,99,Cerveza,APA,https://res.cloudinary.com/drh0qrube/image/upload/v1752442505/Old_Rasputin_ol8qw7.webp,Cerveza de prueba para testear el webhook,2025-09-30 20:01:38.884,2025-12-19 22:40:21.435,999,0
cmh2cnjrq0000vw4chrn4se93,CORCHOS SINTÉTICOS PARA VINO X50U,11183,50 u,No,2,Insumo,Envase,https://res.cloudinary.com/dx5i98ab2/image/upload/v1761157713/Corchos-Sint%C3%A9ticos-para-Vino.-50-unidades-_l2usae.jpg,"Corchos Sintéticos para Botellas de Vino. Listos para usar, ya se encuentran tratados con parafinas y siliconas.",2025-10-22 18:51:36.099,2026-01-05 22:41:51.248,791,4
cmh2cnjrr0001vw4clp35z7pt,CORCHOS PARA VINO X50U,13749,50 u,No,2,Insumo,Envase,https://res.cloudinary.com/dx5i98ab2/image/upload/v1761157713/Corchos-para-Vino.-50-unidades-_n9drql.jpg,Corchos (aglomerados) para utilizar en botellas de vino.,2025-10-22 18:51:36.099,2025-12-16 01:10:08.889,,1
